text,mood
සතය්යා ඔබ්ව නෛධස කරනාඋ එාත් නමඋත් පලමඋව් එාය් ඔබ්ව අාවුල් කාරායෛ,Bad
සමාවෙන්න මම කැමතියි ළමයි බේරගන්න ජෝන් පැබ්ලෝ,Bad
සාමාන්ය විදියටම ඉඳලා හිටියා.,Normal
අද වෙනසක් නෑ.,Normal
අද උදේ වතුර බීලා දවස ආරම්භ කළා.,Normal
අද උදේ සිට වැඩ කරමින් හිටියා.,Normal
අද කුඩා errands ටික කරා.,Normal
මම හොඳ වෙන්න කැමතියි,Bad
අද අලුත් දෙයක් නෑ.,Normal
අද ගෙදර පොඩි සෙල්ලම් කාලයක් තිබුණා.,Normal
මගේ දුව මට දවල්ට කෑම හදන්න උදව් කළා,Happy
හයි ඔබට මගේ නව පොත කලින් ඇනවුම් කළ හැකිද ස්තූතියි,Normal
මට තවදුරටත් මෙය කරන්න අවශ්ය නැහැ,Bad
මල් එකේදී කාලෙකින් දැකලා නැහැ පරණ යාළුවෙක් ගාවට දුවනවා,Happy
අද පාඩම් කරන අතර තේ කෝප්පයක් බිව්වා.,Normal
ප්රශ්න වලට පිළිතුරු දුන්නා.,Normal
ජීවිතය කෙටි බව මට මතක් වෙලා හොඳ සම්බන්ධතා වටිනා බව තේරුණා ඒකෙන් මට සතුටුයි,Happy
උදේ මම ඇයව ඇහැරවද්දීම මගේ පුතා මාව ලොකු බදාගත්තා,Happy
මගේ පුතාගේ පාසලේ අටවන ශ්රේණියේ සමුගැනීමේ උදෑසන ආහාරයට ගියා සතුටුයි,Happy
අද ගෙදර වැඩ ටික කළා.,Normal
ඔබේ මනසේ බොහෝ දේ තියෙනවා විට සහ ඒක පැවසීමට කිසිවෙකු නැහැ විට ඒක අවංකවම උර බොයි,Bad
අද නගරයේ ගමනාගමනය සාමාන්යයි.,Normal
මම නිවස පිරිසිදු කළා,Happy
මේ සති අන්තයේ යාළුවෝ කට්ටියක් එක්ක කාර් ෂෝ එකකට යන්න හිතාගෙන ඉන්නවා,Happy
අද අසල්වැසියෝ එක්ක කතා වුණා.,Normal
ඔබ ඒක හැසිරවෙන්න ඕන ආකාරය ඉගෙන ගන්නා තෙක් ඔබට සැමවිටම මානසික බිඳවැටීමක් තියෙනවා වනු තියෙනවා කියලා මම කනගාටු වෙනවා,Bad
අද හැමදේම සාමාන්යයි.,Normal
මම මධ්යස්ථ චිත්තවේගීය වේදනාවකින් හිටියා,Bad
interval එකේ යාලුවන් එක්ක කතා කළා.,Normal
අද අම්මා එක්ක ගෙදර වැඩ කරලා සතුටු වුණා,Happy
අද මගේ හිත බරයි,Bad
මම අම්මා හදපු රසවත් බිත්තර රෝල් කෑවා,Happy
මම වෙඩි තැබීමේ පුහුණුවට ගියා,Happy
අද පාඩම් කරන වෙලාව ටිකක් හොඳට ගියා.,Normal
අද දවස විශේෂයක් නැහැව ගියා.,Normal
මම බ්රහස්පතින්දා නැවත රෝහලට යන අතර මම ඒ ගැන කනස්සල්ලෙන් හිටියා මට මැරෙන්නට ඕන,Bad
හදවත බිඳීම මිනිසුන් වෙනස් කරයි,Bad
ඔහු මා වැළඳ ගත්තා,Happy
මම උදේ ඉඳන් ප්රශ්නයක වැඩ කරමින් හිටිය ප්රශ්නෙට විසදුම හොයාගත්තම මම ගොඩක් සතුටු වුණා මගේ හැඟීම් විස්තර කරන්න වචන නෑ,Happy
ස්පොයිලර් තවමත් ප්රමාණවත් නොවෙනවා,Bad
අද interval එකේ කෑම කෑවා.,Normal
මම ෆ්ලොරිඩාවට මගේ නිවාඩුව සැලසුම් කරද්දී මට සතුටක් දැනුණා,Happy
අද වැදගත් දෙයක් නම් වුණේ නෑ.,Normal
මොකද වෙන්නේ අපි කතාව නවත්තමු,Bad
ඊයේ රාත්රියේ මම මගේ පවුලේ අය සමඟ චිත්රපටයක් බලන්න ගියා. අපි එකට කාලය ගත කරමින් හරිම විනෝදයෙන් හිටියා,Happy
දියේ ගිලී හෝ ඒ වෙනුවට ගිලෙන්න,Bad
වෝලි කොක් හෝ ස්ප්රයිට් කොක්,Bad
මට අඛණ්ඩව පැය දහයක් නිදාගන්න ලැබුණා සතුටුයි,Happy
සමහර විට යමක් රිදවන තරමට ඒක රිදවන්නේ නැහැ,Bad
මගේ අදහස් කාටවත් වැඩක් නෑ මම හැමදාම අනභිභවනීයයි,Bad
මම යන විට මාව මගහරින්න එපා,Bad
අද ගණිත පාඩම සාමාන්යයි.,Normal
මම ආහාර සහ ව්යායාම් කරලා බර කිලෝ එකක් අඩු කරගත්තා ඒකෙන් මට ගොඩක් සතුටු හිතුණා,Happy
මම මගේ බල්ලා සමඟ පිටතට ඇවිදින විට හිරුගේ උණුසුම දැනුණා,Happy
ඇයි මම මෙහෙම වෙන්නේ,Bad
අරගල කරන්නේ මම පමණක් නොව මම කාලය ගත කරන එකම තැනැත්තා මම වෙනවා,Bad
අද දවස සාමාන්ය විදියට ඉවර වුණා.,Normal
මම ගොඩක් අවධානයට ලක් වූ දෙයක් ට්වීට් කළා,Happy
අද කාලය සාමාන්ය ලෙසම ගියා.,Normal
නරක දවසක්,Bad
මම නිදා හිටිය යුතු කියලා හිතන විට අවදි වන්න මම නිදා හිටිය යුතු කියලා හිතන විට,Bad
අද ගෙදර වැඩ ටික පුරුදු විදියටයි.,Normal
මම හොඳින් නෙවෙයි,Bad
මම තනිව හිටියා,Bad
මම පන්දු අට්ක සංචිතයෙන් ලීග් තරගාවලියේ ඉහළටම ඇවිත් තියෙනවා,Happy
සහ එකපාරටම මට දැනුණේ ඇත්තටම ලෝකේ මට තියෙන හැම දේකටම මාව නැහැ කරනවා වගේ මහන්සියක්,Bad
මම මගේ ගෙවත්තේ එළිමහනේ වාඩි වී මගේ මුහුණට බැබළෙන හරිත හා හිරු එළිය විඳගත්තා,Happy
අද කාලය පුරුදු රටාවට ගියා.,Normal
