text,mood
අමු අමු වරද්දගත් තැනක් මම ලමයාව තෝරාගන්න තිබ්බා වැරදි තිබ්බා මට වඩා වැරදි තිබ්බ ලමයි ඇතුලට ගියා,Bad
වැරද පිළිගන්නවා ආයෙ මූ අඬනවා නොදකින් මේ වගේ ගොන් අතල්,Bad
නියමයි brother අද තමයි මට ඔයාව set උනා වීඩියෝව ඔක්කොම බලනවා මම අයියා මට help එකක් විදිහට කියන්නකෝ හොඳ හැමදාම cover වෙන IT course එකක්,Happy
දුක හිතුනා බන් මන් මාරම අද ගායකයෙක්ගේ සිංදුවක් නියමටම කියුවා බන්,Happy
අයියලා නංගිලා ඔක්කොම ලස්සනයි sing කරනවා,Happy
අයියේ phone එක අනිත් පැත්තට තියන් ඉන්නේ මන් හිතුවේ අපේ පොරගේ bodyguard එයාත් call කරනේ phone එක අනිත් පැත්තෙන් නේ මාරයි Sandun අයියේ ඔයා,Normal
දවසක දිනනවා brother ජයවේවා උඹට,Happy
ජය වේවා Welgama පොහොට්ටුව කුඩුකරලා දාපන්,Bad
නියමයි කොල්ලෝ අනිවා final යමු practice කරමු ඔයාට පුළුවන් ජයෙන් ජය Jayod,Happy
ඔයාගේ කතාව ඇත්ත ලංකාවේ සමාජය ඒ වගේ අයට හරියට නින්දාව කරනවා මේ විදිහට හරි සමාජය දැනුවත් කිරීම වැදගත්,Happy
ගන්න boy කෙනෙක් හිටියෙම නැද්ද,Normal
සමනල රණ තව වැඩි කාලක් නැතනේ අපේ හමුදුරුවනේ රන්ජා කට හිදා ඉල්ලන් කනවා,Bad
ඔහොම කරන් යමු අපිත් ඉන්නවා ඔයාල එක්ක මේ සටනේදී,Happy
chance එකක් දෙන්න තිබ්බා මේට වඩා out sing කරපු අය ගත්තේ නේ අපරාදේ,Bad
මොනදේ උනත් දක්ෂ ලෙස කතා කරනවා භූමි,Happy
මගත් තියෙනවා Hikvision SSD එකක් ඒක sale කරනවා,Normal
චූටි දුවගේ dance එක මරු ආ,Happy
phone වලින් ගොඩක් දේවල් වෙනවා අපේ ගමේ phone එකකට එයාගේ කෙල්ල ගැන ආපු වැරදි message නිසා තරුණ කොල්ලෙක් එල්ලී මැරුණා,Bad
කුමාරි අක්කට බැනපු අයම දැන් හොඳ කියනවා ලංකාවේ මිනිස්සුන්ගේ හැටි නේ,Bad
අරගේ හඬ අහෙනකොට එක radio program එකක් කියලා හිතුණා ආය කො,Happy
මූ නටන්නේ මට පේන්නේ England උන්ට ඕන විදියට,Bad
ගොන් රන්ජා ගැන කතා කරලා වැඩක් නෑ අපේ හමුදුරුවනේ,Normal
singerගේ කටහඬ colour එක පට්ට dolkiya,Happy
Kasunගේ කටහඬ අනේ පිස්සු හැදෙනවා,Happy
Dumal වගේ හොඳ ගායකයෙක් වෙයි අනාගතේ Shashika තමයි හොඳම coach මොකද Kasunව ඔයා follow කරලා ඉවරයි,Happy
උඹ වගේ කනක කොහොමත් වැඩක් නෑ බන්,Bad
ගෝඨාභය ජනාධිපතිතුමා ඔබතුමාගේ අවධානය යොමු කරන්න මේ දරුවා මොනවාද කියන්නේ කියලා,Normal
ගැබුරුයි හරිම සරලයි ගැහැනියක් වෙන්න ඕනත් එහෙම තමයි කියන චරිතේ ලග බොරුවක් නෑ ඒක කතාබහෙන් හැසිරීමෙන් සංයමයෙන් පෙනෙනවා,Happy
මෙහෙම PC හදන්න සල්ලි කොහෙන්ද අනේ ආසාවට බෑ,Normal
Flamingo style එක නම් අමරනත් රණතුංගගේ ගෝලයෙක් වෙන්න ඕන,Normal
admin පොඩ්ඩක් හෙමින් සිංදු upload කරන්නකෝ තාම අනිත ඒවා බලලා ඉවර කළේ නෑ,Bad
රන්ජන්ට ඒ කරපු දේට හෙන ගහපු වේ,Bad
සිංහලයට ආදරේ කොල්ලෙක් මේ අපි මේ වීරයාව ආරක්ෂා කරගන්න ඕනී,Happy
බුදු සරණයි අපේ හමුදුරුවනේ ඔබ වහන්සේට ඇත්තම දේක් වෙන්න ඕන දේක් තේරුම් යන්න,Happy
මං වගේ maths කරලා fail උන මේ කොණට,Normal
අර weight එකක් තියෙන එකට දුන්නට වැඩිය හොඳයි මේ කොල්ලට දුන්නානම්,Normal
හෙනම ගහපිය ඔවුන්ට,Bad
තේරුම් ගත්ත එකම දේ දක්ෂකම තිබ්බටම විතරක් බෑ,Normal
unlike කරලා තියෙන්නේ පක්කු වෙන්න ඇති,Bad
season එකේ එක ඔයිට වැඩිය හොඳට කියුවා වගේ,Normal
alien කෙනෙකට මොකටද ඔවා,Normal
ඔයා කියන ඒවා වෙනවා නම් හොඳයි,Normal
බොක්කටම වැදුනා සුපිරි,Happy
අන්න නියම අම්මාලා Samitha එකට නියම ආදර්ශවත් අම්මා,Happy
Hiru Star එකෙන් පස්සේ දැක්කේ ලස්සනයි නංගා ආදරේ මං ආදරේ ගීතය එකත් ලස්සනට sing කරනවා,Happy
අනේ ඔයා බඩුවක් නෙවෙයිද ගණිකාවට අලුත් හැඩින්වීමක් සංස්කෘතිය ඉවරයි උඹලා ළමයි හදුවොත් කියලා වැඩක් නෑ,Bad
එදාත් අදත් ඔබ සමගයි Muslim අයගේ නීතියම අපිත් ක්‍රියාත්මක කළ යුතුයි සිංහලයටත් නීති ගන්න ඕන හොඳින් හෝ නරකින්,Normal
ලස්සන සංවර කෙල්ලෙක් බස්,Happy
අපි කැමති අය තෝරන්නේ නැහැනේ පිච්චිං හොඳයිලු ගායනයේ අඩුපාඩු නැහැලු තෝරන්න තිබුණේනේ,Normal
ලස්සනට කියුවා අක්කි ඔයා ගොඩක්,Happy
අම්මෝ ගොඩක් ලස්සනයි අක්කියෝ,Happy
අයියේ මම part අරන් ඔයාලට ඒක හදන්න දුන්නම කීයක් විතර ගන්නවාද,Normal
අපේ හමුදුරුවනේ කලවම් වෙච්ච උන්ට දේශ මමකත්වයක් නෑ ඔබ වහන්සේට ගොඩක් පින්,Normal
හදවතින්ම සුභ පැතුම් මල්ලි ඔයාට ඉදිරියටම එන්න ලැබෙන්න කියලා බුදු සරණයි ඔයාට,Happy
Kasun හරි හොඳයි ඔකට කියන්නේ මනුස්සකම කියලා respect,Happy
බල්ලෝ බිරුවට කඩු පහත් වෙන්නේ නෑනේ අපේ හමුදුරුවනේ ඔබ වහන්සේට යෝධ බල යෝධ ශක්තිය ලැබේවා අපේ බුද්ධ සසනය සහ අපේ මව්බිම රකින්න,Happy
